0.431,0.222,0.199,0.1,0.6,0.3
0.459,0.504,0.249,0.1,0.6,0.3
0.338,0.392,0.191,0.1,0.6,0.3
0.243,0.408,0.212,0.1,0.6,0.3
0.085,0.559,0.256,0.1,0.6,0.3
0.106,0.646,0.256,0.1,0.6,0.3
0.062,0.585,0.360,0.1,0.6,0.3
0.148,0.570,0.319,0.1,0.6,0.3
0.172,0.615,0.448,0.1,0.6,0.3
0.106,0.494,0.471,0.1,0.6,0.3
0.092,0.533,0.417,0.1,0.6,0.3
0.119,0.525,0.439,0.1,0.6,0.3
0.077,0.574,0.251,0.1,0.6,0.3
0.128,0.488,0.278,0.1,0.6,0.3
0.152,0.609,0.277,0.1,0.6,0.3
0.233,0.675,0.277,0.1,0.6,0.3
0.106,0.537,0.216,0.1,0.6,0.3
0.170,0.491,0.331,0.1,0.6,0.3
0.081,0.572,0.212,0.1,0.6,0.3
0.080,0.569,0.176,0.1,0.6,0.3
0.140,0.416,0.068,0.1,0.6,0.3
0.144,0.477,0.212,0.1,0.6,0.3
0.285,0.461,0.316,0.1,0.6,0.3
0.185,0.496,0.251,0.1,0.6,0.3
0.100,0.550,0.282,0.1,0.6,0.3
0.076,0.566,0.323,0.1,0.6,0.3
0.128,0.525,0.254,0.1,0.6,0.3
0.140,0.451,0.321,0.1,0.6,0.3
0.225,0.426,0.274,0.1,0.6,0.3
0.256,0.494,0.352,0.1,0.6,0.3
0.330,0.373,0.455,0.1,0.3,0.6
0.437,0.286,0.497,0.1,0.3,0.6
0.380,0.207,0.529,0.1,0.3,0.6
0.191,0.242,0.539,0.1,0.3,0.6
0.170,0.297,0.505,0.1,0.3,0.6
0.196,0.226,0.458,0.1,0.3,0.6
0.119,0.312,0.413,0.1,0.3,0.6
0.051,0.378,0.474,0.1,0.3,0.6
0.064,0.363,0.527,0.1,0.3,0.6
0.057,0.278,0.584,0.1,0.3,0.6
0.183,0.313,0.666,0.1,0.3,0.6
0.195,0.300,0.764,0.1,0.3,0.6
0.149,0.383,0.619,0.1,0.3,0.6
0.146,0.352,0.597,0.1,0.3,0.6
0.134,0.323,0.547,0.1,0.3,0.6
0.050,0.299,0.628,0.1,0.3,0.6
0.056,0.421,0.627,0.1,0.3,0.6
0.157,0.369,0.547,0.1,0.3,0.6
0.176,0.504,0.640,0.1,0.3,0.6
0.198,0.512,0.672,0.1,0.3,0.6
0.353,0.377,0.856,0.1,0.3,0.6
0.357,0.246,0.828,0.1,0.3,0.6
0.365,0.297,0.842,0.1,0.3,0.6
0.193,0.439,0.670,0.1,0.3,0.6
0.178,0.434,0.573,0.1,0.3,0.6
0.138,0.280,0.501,0.1,0.3,0.6
0.112,0.243,0.605,0.1,0.3,0.6
0.062,0.238,0.652,0.1,0.3,0.6
0.119,0.258,0.567,0.1,0.3,0.6
0.102,0.364,0.647,0.1,0.3,0.6
0.363,0.148,0.538,0.6,0.1,0.3
0.499,0.066,0.434,0.6,0.1,0.3
0.555,0.059,0.380,0.6,0.1,0.3
0.581,0.104,0.450,0.6,0.1,0.3
0.443,0.060,0.399,0.6,0.1,0.3
0.583,0.147,0.503,0.6,0.1,0.3
0.577,0.271,0.314,0.6,0.1,0.3
0.580,0.336,0.262,0.6,0.1,0.3
0.556,0.372,0.193,0.6,0.1,0.3
0.664,0.157,0.391,0.6,0.1,0.3
0.704,0.090,0.225,0.6,0.1,0.3
0.682,0.113,0.441,0.6,0.1,0.3
0.585,0.135,0.570,0.6,0.1,0.3
0.535,0.152,0.493,0.6,0.1,0.3
0.574,0.138,0.291,0.6,0.1,0.3
0.480,0.160,0.193,0.6,0.1,0.3
0.538,0.231,0.236,0.6,0.1,0.3
0.471,0.115,0.174,0.6,0.1,0.3
0.396,0.078,0.324,0.6,0.1,0.3
0.509,0.086,0.347,0.6,0.1,0.3
0.577,0.054,0.277,0.6,0.1,0.3
0.573,0.139,0.264,0.6,0.1,0.3
0.571,0.222,0.241,0.6,0.1,0.3
0.653,0.185,0.312,0.6,0.1,0.3
0.625,0.121,0.304,0.6,0.1,0.3
0.587,0.092,0.322,0.6,0.1,0.3
0.632,0.080,0.358,0.6,0.1,0.3
0.575,0.097,0.262,0.6,0.1,0.3
0.505,0.227,0.390,0.6,0.1,0.3
0.627,0.082,0.474,0.6,0.1,0.3
0.345,0.368,0.336,0.1,0.6,0.3
0.387,0.320,0.429,0.1,0.6,0.3
0.389,0.390,0.273,0.1,0.6,0.3
0.086,0.382,0.337,0.1,0.6,0.3
0.074,0.464,0.335,0.1,0.6,0.3
0.075,0.667,0.418,0.1,0.6,0.3
0.055,0.625,0.200,0.1,0.6,0.3
0.094,0.490,0.317,0.1,0.6,0.3
0.127,0.540,0.304,0.1,0.6,0.3
0.206,0.582,0.396,0.1,0.6,0.3
0.180,0.550,0.227,0.1,0.6,0.3
0.225,0.617,0.263,0.1,0.6,0.3
0.332,0.664,0.386,0.1,0.6,0.3
0.230,0.684,0.293,0.1,0.6,0.3
0.061,0.618,0.252,0.1,0.6,0.3
0.116,0.479,0.412,0.1,0.6,0.3
0.153,0.584,0.454,0.1,0.6,0.3
0.172,0.672,0.350,0.1,0.6,0.3
0.179,0.665,0.301,0.1,0.6,0.3
0.174,0.512,0.221,0.1,0.6,0.3
0.171,0.512,0.079,0.1,0.6,0.3
0.178,0.611,0.122,0.1,0.6,0.3
0.214,0.596,0.218,0.1,0.6,0.3
0.285,0.576,0.251,0.1,0.6,0.3
0.250,0.577,0.273,0.1,0.6,0.3
0.237,0.656,0.072,0.1,0.6,0.3
0.071,0.701,0.138,0.1,0.6,0.3
0.150,0.634,0.120,0.1,0.6,0.3
0.118,0.533,0.103,0.1,0.6,0.3
0.110,0.657,0.192,0.1,0.6,0.3
0.368,0.437,0.242,0.3,0.1,0.6
0.374,0.191,0.512,0.3,0.1,0.6
0.262,0.230,0.677,0.3,0.1,0.6
0.180,0.168,0.725,0.3,0.1,0.6
0.179,0.154,0.578,0.3,0.1,0.6
0.052,0.108,0.648,0.3,0.1,0.6
0.152,0.108,0.466,0.3,0.1,0.6
0.297,0.091,0.592,0.3,0.1,0.6
0.423,0.083,0.622,0.3,0.1,0.6
0.382,0.116,0.451,0.3,0.1,0.6
0.387,0.112,0.611,0.3,0.1,0.6
0.365,0.096,0.650,0.3,0.1,0.6
0.345,0.123,0.734,0.3,0.1,0.6
0.389,0.101,0.731,0.3,0.1,0.6
0.287,0.173,0.704,0.3,0.1,0.6
0.294,0.143,0.653,0.3,0.1,0.6
0.349,0.118,0.662,0.3,0.1,0.6
0.247,0.209,0.726,0.3,0.1,0.6
0.293,0.077,0.726,0.3,0.1,0.6
0.414,0.062,0.655,0.3,0.1,0.6
0.496,0.068,0.607,0.3,0.1,0.6
0.598,0.115,0.689,0.3,0.1,0.6
0.437,0.109,0.733,0.3,0.1,0.6
0.299,0.064,0.746,0.3,0.1,0.6
0.226,0.127,0.803,0.3,0.1,0.6
0.061,0.063,0.687,0.3,0.1,0.6
0.182,0.094,0.573,0.3,0.1,0.6
0.168,0.090,0.696,0.3,0.1,0.6
0.121,0.063,0.828,0.3,0.1,0.6
0.277,0.095,0.718,0.3,0.1,0.6
0.302,0.050,0.410,0.6,0.3,0.1
0.357,0.177,0.267,0.6,0.3,0.1
0.452,0.203,0.313,0.6,0.3,0.1
0.542,0.157,0.352,0.6,0.3,0.1
0.606,0.146,0.340,0.6,0.3,0.1
0.576,0.279,0.141,0.6,0.3,0.1
0.613,0.273,0.158,0.6,0.3,0.1
0.535,0.397,0.175,0.6,0.3,0.1
0.599,0.247,0.268,0.6,0.3,0.1
0.553,0.286,0.076,0.6,0.3,0.1
0.600,0.232,0.074,0.6,0.3,0.1
0.586,0.138,0.166,0.6,0.3,0.1
0.649,0.238,0.131,0.6,0.3,0.1
0.669,0.165,0.071,0.6,0.3,0.1
0.759,0.257,0.123,0.6,0.3,0.1
0.667,0.348,0.116,0.6,0.3,0.1
0.558,0.365,0.126,0.6,0.3,0.1
0.503,0.296,0.087,0.6,0.3,0.1
0.706,0.274,0.138,0.6,0.3,0.1
0.803,0.357,0.103,0.6,0.3,0.1
0.919,0.387,0.072,0.6,0.3,0.1
0.950,0.379,0.165,0.6,0.3,0.1
0.821,0.390,0.168,0.6,0.3,0.1
0.708,0.568,0.214,0.6,0.3,0.1
0.728,0.379,0.151,0.6,0.3,0.1
0.823,0.402,0.185,0.6,0.3,0.1
0.706,0.475,0.130,0.6,0.3,0.1
0.723,0.408,0.109,0.6,0.3,0.1
0.732,0.317,0.078,0.6,0.3,0.1
0.633,0.301,0.082,0.6,0.3,0.1
