0.363,0.249,0.330,0.6,0.1,0.3
0.373,0.129,0.332,0.6,0.1,0.3
0.521,0.171,0.387,0.6,0.1,0.3
0.682,0.185,0.354,0.6,0.1,0.3
0.629,0.179,0.444,0.6,0.1,0.3
0.552,0.072,0.361,0.6,0.1,0.3
0.602,0.085,0.312,0.6,0.1,0.3
0.689,0.253,0.226,0.6,0.1,0.3
0.608,0.097,0.392,0.6,0.1,0.3
0.601,0.169,0.312,0.6,0.1,0.3
0.627,0.179,0.214,0.6,0.1,0.3
0.576,0.115,0.274,0.6,0.1,0.3
0.591,0.134,0.441,0.6,0.1,0.3
0.541,0.096,0.381,0.6,0.1,0.3
0.531,0.114,0.402,0.6,0.1,0.3
0.819,0.107,0.340,0.6,0.1,0.3
0.660,0.102,0.348,0.6,0.1,0.3
0.600,0.079,0.314,0.6,0.1,0.3
0.582,0.097,0.182,0.6,0.1,0.3
0.552,0.160,0.228,0.6,0.1,0.3
0.505,0.265,0.205,0.6,0.1,0.3
0.403,0.240,0.306,0.6,0.1,0.3
0.400,0.248,0.278,0.6,0.1,0.3
0.521,0.217,0.379,0.6,0.1,0.3
0.608,0.176,0.337,0.6,0.1,0.3
0.758,0.125,0.295,0.6,0.1,0.3
0.663,0.081,0.248,0.6,0.1,0.3
0.690,0.156,0.384,0.6,0.1,0.3
0.697,0.108,0.436,0.6,0.1,0.3
0.719,0.140,0.438,0.3,0.1,0.6
0.650,0.140,0.544,0.3,0.1,0.6
0.678,0.153,0.559,0.3,0.1,0.6
0.570,0.052,0.676,0.3,0.1,0.6
0.543,0.112,0.650,0.3,0.1,0.6
0.256,0.215,0.605,0.3,0.1,0.6
0.303,0.220,0.563,0.3,0.1,0.6
0.313,0.145,0.695,0.3,0.1,0.6
0.336,0.052,0.717,0.3,0.1,0.6
0.352,0.100,0.779,0.3,0.1,0.6
0.326,0.117,0.762,0.3,0.1,0.6
0.309,0.155,0.686,0.3,0.1,0.6
0.279,0.154,0.614,0.3,0.1,0.6
0.235,0.051,0.614,0.3,0.1,0.6
0.313,0.089,0.560,0.3,0.1,0.6
0.244,0.071,0.552,0.3,0.1,0.6
0.270,0.098,0.561,0.3,0.1,0.6
0.397,0.105,0.677,0.3,0.1,0.6
0.337,0.107,0.531,0.3,0.1,0.6
0.279,0.140,0.634,0.3,0.1,0.6
0.299,0.055,0.586,0.3,0.1,0.6
0.474,0.163,0.656,0.3,0.1,0.6
0.527,0.114,0.617,0.3,0.1,0.6
0.470,0.051,0.570,0.3,0.1,0.6
0.408,0.180,0.597,0.3,0.1,0.6
0.443,0.089,0.596,0.3,0.1,0.6
0.396,0.103,0.511,0.3,0.1,0.6
0.442,0.076,0.612,0.3,0.1,0.6
0.441,0.056,0.609,0.3,0.1,0.6
0.358,0.078,0.733,0.3,0.1,0.6
0.469,0.331,0.456,0.6,0.3,0.1
0.446,0.201,0.266,0.6,0.3,0.1
0.442,0.068,0.154,0.6,0.3,0.1
0.452,0.178,0.140,0.6,0.3,0.1
0.486,0.320,0.134,0.6,0.3,0.1
0.492,0.410,0.174,0.6,0.3,0.1
0.449,0.225,0.224,0.6,0.3,0.1
0.496,0.320,0.178,0.6,0.3,0.1
0.566,0.404,0.156,0.6,0.3,0.1
0.694,0.349,0.099,0.6,0.3,0.1
0.776,0.221,0.056,0.6,0.3,0.1
0.678,0.238,0.160,0.6,0.3,0.1
0.670,0.134,0.264,0.6,0.3,0.1
0.692,0.202,0.223,0.6,0.3,0.1
0.604,0.190,0.243,0.6,0.3,0.1
0.597,0.207,0.262,0.6,0.3,0.1
0.498,0.239,0.061,0.6,0.3,0.1
0.430,0.114,0.120,0.6,0.3,0.1
0.513,0.291,0.154,0.6,0.3,0.1
0.506,0.273,0.119,0.6,0.3,0.1
0.306,0.270,0.059,0.6,0.3,0.1
0.496,0.196,0.112,0.6,0.3,0.1
0.473,0.229,0.094,0.6,0.3,0.1
0.643,0.378,0.227,0.6,0.3,0.1
0.570,0.358,0.271,0.6,0.3,0.1
0.484,0.275,0.186,0.6,0.3,0.1
0.549,0.219,0.192,0.6,0.3,0.1
0.594,0.283,0.169,0.6,0.3,0.1
0.567,0.278,0.068,0.6,0.3,0.1
0.640,0.200,0.059,0.6,0.3,0.1
0.416,0.333,0.136,0.1,0.6,0.3
0.181,0.298,0.137,0.1,0.6,0.3
0.183,0.419,0.309,0.1,0.6,0.3
0.063,0.455,0.305,0.1,0.6,0.3
0.092,0.527,0.251,0.1,0.6,0.3
0.080,0.563,0.201,0.1,0.6,0.3
0.051,0.627,0.176,0.1,0.6,0.3
0.184,0.660,0.307,0.1,0.6,0.3
0.232,0.596,0.260,0.1,0.6,0.3
0.077,0.483,0.297,0.1,0.6,0.3
0.124,0.339,0.316,0.1,0.6,0.3
0.221,0.481,0.515,0.1,0.6,0.3
0.231,0.560,0.466,0.1,0.6,0.3
0.220,0.582,0.409,0.1,0.6,0.3
0.231,0.687,0.365,0.1,0.6,0.3
0.259,0.595,0.393,0.1,0.6,0.3
0.092,0.551,0.363,0.1,0.6,0.3
0.070,0.528,0.417,0.1,0.6,0.3
0.166,0.569,0.326,0.1,0.6,0.3
0.084,0.508,0.303,0.1,0.6,0.3
0.115,0.511,0.343,0.1,0.6,0.3
0.157,0.597,0.411,0.1,0.6,0.3
0.217,0.772,0.412,0.1,0.6,0.3
0.052,0.713,0.305,0.1,0.6,0.3
0.093,0.720,0.327,0.1,0.6,0.3
0.115,0.632,0.231,0.1,0.6,0.3
0.112,0.584,0.182,0.1,0.6,0.3
0.111,0.780,0.175,0.1,0.6,0.3
0.136,0.806,0.422,0.1,0.6,0.3
0.115,0.730,0.323,0.1,0.6,0.3
0.337,0.715,0.244,0.6,0.3,0.1
0.563,0.592,0.316,0.6,0.3,0.1
0.710,0.535,0.149,0.6,0.3,0.1
0.651,0.485,0.050,0.6,0.3,0.1
0.561,0.388,0.129,0.6,0.3,0.1
0.583,0.445,0.054,0.6,0.3,0.1
0.589,0.426,0.128,0.6,0.3,0.1
0.594,0.335,0.152,0.6,0.3,0.1
0.593,0.250,0.081,0.6,0.3,0.1
0.588,0.189,0.208,0.6,0.3,0.1
0.680,0.212,0.339,0.6,0.3,0.1
0.605,0.169,0.352,0.6,0.3,0.1
0.555,0.166,0.310,0.6,0.3,0.1
0.624,0.153,0.200,0.6,0.3,0.1
0.608,0.071,0.191,0.6,0.3,0.1
0.608,0.210,0.205,0.6,0.3,0.1
0.491,0.105,0.125,0.6,0.3,0.1
0.425,0.262,0.069,0.6,0.3,0.1
0.413,0.164,0.153,0.6,0.3,0.1
0.576,0.235,0.057,0.6,0.3,0.1
0.604,0.258,0.063,0.6,0.3,0.1
0.598,0.182,0.131,0.6,0.3,0.1
0.542,0.136,0.065,0.6,0.3,0.1
0.501,0.071,0.064,0.6,0.3,0.1
0.321,0.194,0.172,0.6,0.3,0.1
0.618,0.237,0.188,0.6,0.3,0.1
0.509,0.366,0.188,0.6,0.3,0.1
0.602,0.384,0.109,0.6,0.3,0.1
0.621,0.289,0.061,0.6,0.3,0.1
0.623,0.396,0.167,0.6,0.3,0.1
0.422,0.454,0.185,0.1,0.6,0.3
0.391,0.656,0.282,0.1,0.6,0.3
0.237,0.684,0.461,0.1,0.6,0.3
0.131,0.594,0.293,0.1,0.6,0.3
0.133,0.634,0.218,0.1,0.6,0.3
0.105,0.544,0.224,0.1,0.6,0.3
0.116,0.649,0.222,0.1,0.6,0.3
0.189,0.499,0.220,0.1,0.6,0.3
0.186,0.555,0.210,0.1,0.6,0.3
0.068,0.486,0.238,0.1,0.6,0.3
0.117,0.389,0.262,0.1,0.6,0.3
0.268,0.475,0.381,0.1,0.6,0.3
0.276,0.588,0.287,0.1,0.6,0.3
0.054,0.544,0.336,0.1,0.6,0.3
0.090,0.690,0.286,0.1,0.6,0.3
0.128,0.778,0.281,0.1,0.6,0.3
0.185,0.711,0.493,0.1,0.6,0.3
0.083,0.696,0.541,0.1,0.6,0.3
0.057,0.618,0.418,0.1,0.6,0.3
0.105,0.645,0.354,0.1,0.6,0.3
0.050,0.698,0.283,0.1,0.6,0.3
0.114,0.707,0.383,0.1,0.6,0.3
0.146,0.864,0.296,0.1,0.6,0.3
0.105,0.703,0.333,0.1,0.6,0.3
0.110,0.667,0.408,0.1,0.6,0.3
0.112,0.802,0.414,0.1,0.6,0.3
0.111,0.806,0.348,0.1,0.6,0.3
0.062,0.658,0.228,0.1,0.6,0.3
0.137,0.664,0.327,0.1,0.6,0.3
0.144,0.670,0.107,0.1,0.6,0.3
